station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth 
ALO,2022-01-12 01:54,37.90,26.10,62.14,260.00,9.00,0.00,29.99,1017.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,30.85,KALO 120154Z AUTO 26009KT 10SM CLR 03/M03 A2999 RMK AO2 SLP170 T00331033,M
ALO,2022-01-12 02:54,34.00,25.00,69.28,250.00,8.00,0.00,30.01,1017.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,26.58,KALO 120254Z AUTO 25008KT 10SM CLR 01/M04 A3001 RMK AO2 SLP174 T00111039 52015,M
ALO,2022-01-12 03:54,30.00,24.10,78.40,240.00,8.00,0.00,30.01,1017.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,21.65,KALO 120354Z AUTO 24008KT 10SM CLR M01/M04 A3001 RMK AO2 SLP177 T10111044,M
ALO,2022-01-12 04:54,33.10,24.10,69.17,280.00,3.00,0.00,30.03,1017.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,29.95,KALO 120454Z AUTO 28003KT 10SM CLR 01/M04 A3003 RMK AO2 SLP179 T00061044,M
ALO,2022-01-12 05:54,36.00,26.10,66.97,230.00,3.00,0.00,30.01,1017.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,33.26,KALO 120554Z AUTO 23003KT 10SM CLR 02/M03 A3001 RMK AO2 SLP173 T00221033 10039 21011 400501144 50002,M
ALO,2022-01-12 06:54,33.10,26.10,75.18,260.00,6.00,0.00,30.00,1016.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,26.86,KALO 120654Z AUTO 26006KT 10SM CLR 01/M03 A3000 RMK AO2 SLP167 T00061033,M
ALO,2022-01-12 07:54,30.90,25.00,78.48,260.00,5.00,0.00,30.01,1016.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,25.09,KALO 120754Z AUTO 26005KT 10SM CLR M01/M04 A3001 RMK AO2 SLP169 T10061039,M
ALO,2022-01-12 08:54,28.00,21.90,77.57,240.00,3.00,0.00,30.00,1016.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,24.12,KALO 120854Z AUTO 24003KT 10SM CLR M02/M06 A3000 RMK AO2 SLP169 T10221056 56003,M
ALO,2022-01-12 09:54,28.00,23.00,81.25,200.00,3.00,0.00,29.98,1016.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,24.12,KALO 120954Z AUTO 20003KT 10SM CLR M02/M05 A2998 RMK AO2 SLP160 T10221050,M
ALO,2022-01-12 10:54,28.90,24.10,82.00,160.00,4.00,0.00,29.96,1015.20,10.00,M,BKN,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,23.80,KALO 121054Z AUTO 16004KT 10SM BKN120 M02/M04 A2996 RMK AO2 SLP152 T10171044,M
ALO,2022-01-12 11:54,30.90,25.00,78.48,210.00,5.00,0.00,29.97,1015.50,10.00,M,OVC,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,25.09,KALO 121154Z 21005KT 10SM OVC120 M01/M04 A2997 RMK AO2 SLP155 T10061039 10022 21028 55013,M
ALO,2022-01-12 12:54,30.00,24.10,78.40,120.00,3.00,0.00,29.94,1014.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,26.40,KALO 121254Z 12003KT 10SM CLR M01/M04 A2994 RMK AO2 SLP148 T10111044,M
ALO,2022-01-12 13:54,33.10,26.10,75.18,200.00,7.00,0.00,29.96,1015.30,10.00,M,SCT,BKN,OVC,M,5500.00,7500.00,9500.00,M,M,M,M,M,M,M,M,26.12,KALO 121354Z 20007KT 10SM SCT055 BKN075 OVC095 01/M03 A2996 RMK AO2 SLP153 T00061033,M
ALO,2022-01-12 14:54,34.00,27.00,75.26,200.00,3.00,0.00,29.95,1015.00,10.00,M,SCT,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,30.97,KALO 121454Z 20003KT 10SM SCT110 01/M03 A2995 RMK AO2 SLP150 T00111028 56006,M
ALO,2022-01-12 15:54,36.00,28.90,75.15,130.00,3.00,0.00,29.95,1015.20,10.00,M,FEW,BKN,M,M,9000.00,12000.00,M,M,M,M,M,M,M,M,M,33.26,KALO 121554Z 13003KT 10SM FEW090 BKN120 02/M02 A2995 RMK AO2 SLP152 T00221017,M
ALO,2022-01-12 16:54,37.90,28.90,69.73,230.00,6.00,0.00,29.96,1015.20,10.00,M,FEW,BKN,M,M,9000.00,11000.00,M,M,M,M,M,M,M,M,M,32.64,KALO 121654Z 23006KT 10SM FEW090 BKN110 03/M02 A2996 RMK AO2 SLP152 T00331017,M
ALO,2022-01-12 17:54,42.10,28.90,59.22,270.00,3.00,0.00,29.94,1014.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,40.23,KALO 121754Z 27003KT 10SM CLR 06/M02 A2994 RMK AO2 SLP146 T00561017 10056 21017 58003,M
ALO,2022-01-12 18:54,44.10,28.90,54.85,300.00,3.00,0.00,29.91,1013.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.52,KALO 121854Z 30003KT 10SM CLR 07/M02 A2991 RMK AO2 SLP136 T00671017,M
ALO,2022-01-12 19:54,44.10,28.90,54.85,300.00,5.00,0.00,29.91,1013.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,40.77,KALO 121954Z 30005KT 10SM CLR 07/M02 A2991 RMK AO2 SLP135 T00671017,M
ALO,2022-01-12 20:54,43.00,30.00,59.83,300.00,6.00,0.00,29.91,1013.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,38.78,KALO 122054Z 30006KT 10SM CLR 06/M01 A2991 RMK AO2 SLP136 T00611011 56010,M
ALO,2022-01-12 21:54,43.00,32.00,64.88,320.00,5.00,0.00,29.94,1014.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,39.46,KALO 122154Z 32005KT 10SM CLR 06/00 A2994 RMK AO2 SLP146 T00610000,M
ALO,2022-01-12 22:54,37.90,30.00,72.93,320.00,5.00,0.00,29.97,1015.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,33.40,KALO 122254Z 32005KT 10SM CLR 03/M01 A2997 RMK AO2 SLP157 T00331011,M
ALO,2022-01-12 23:54,36.00,30.00,78.60,320.00,5.00,0.00,29.97,1015.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,31.15,KALO 122354Z 32005KT 10SM CLR 02/M01 A2997 RMK AO2 SLP158 T00221011 10067 20022 51020,M
ALO,2022-01-13 00:54,32.00,27.00,81.55,10.00,3.00,0.00,29.97,1015.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,28.69,KALO 130054Z 01003KT 10SM CLR 00/M03 A2997 RMK AO2 SLP157 T00001028,M
ALO,2022-01-13 01:54,28.90,25.00,85.14,0.00,0.00,0.00,29.97,1015.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,28.90,KALO 130154Z 00000KT 10SM CLR M02/M04 A2997 RMK AO2 SLP158 T10171039,M
ALO,2022-01-13 02:54,28.90,25.00,85.14,0.00,0.00,0.00,29.96,1015.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,28.90,KALO 130254Z 00000KT 10SM CLR M02/M04 A2996 RMK AO2 SLP154 T10171039 58004,M
ALO,2022-01-13 03:54,28.00,24.10,85.08,0.00,0.00,0.00,29.96,1015.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,28.00,KALO 130354Z 00000KT 10SM CLR M02/M04 A2996 RMK AO2 SLP157 T10221044,M
ALO,2022-01-13 04:54,28.00,24.10,85.08,0.00,0.00,0.00,29.95,1015.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,28.00,KALO 130454Z 00000KT 10SM CLR M02/M04 A2995 RMK AO2 SLP152 T10221044,M
ALO,2022-01-13 05:54,28.90,25.00,85.14,0.00,0.00,0.00,29.94,1014.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,28.90,KALO 130554Z AUTO 00000KT 10SM CLR M02/M04 A2994 RMK AO2 SLP148 T10171039 10028 21028 400671028 58004,M
ALO,2022-01-13 06:54,28.90,25.00,85.14,0.00,0.00,0.00,29.93,1014.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,28.90,KALO 130654Z AUTO 00000KT 10SM CLR M02/M04 A2993 RMK AO2 SLP143 T10171039,M
ALO,2022-01-13 07:54,28.90,25.00,85.14,0.00,0.00,0.00,29.92,1014.00,10.00,M,FEW,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,28.90,KALO 130754Z AUTO 00000KT 10SM FEW120 M02/M04 A2992 RMK AO2 SLP140 T10171039,M
ALO,2022-01-13 08:54,28.90,25.00,85.14,0.00,0.00,0.00,29.92,1014.10,10.00,M,OVC,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,28.90,KALO 130854Z AUTO 00000KT 10SM OVC120 M02/M04 A2992 RMK AO2 SLP141 T10171039 55007,M
ALO,2022-01-13 09:54,27.00,24.10,88.65,0.00,0.00,0.00,29.91,1013.80,9.00,M,FEW,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,27.00,KALO 130954Z AUTO 00000KT 9SM FEW120 M03/M04 A2991 RMK AO2 SLP138 T10281044,M
ALO,2022-01-13 10:54,28.00,24.10,85.08,340.00,3.00,0.00,29.92,1014.10,7.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,24.12,KALO 131054Z AUTO 34003KT 7SM CLR M02/M04 A2992 RMK AO2 SLP141 T10221044,M
ALO,2022-01-13 11:54,26.10,23.00,87.87,0.00,0.00,0.00,29.93,1014.60,3.00,M,CLR,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,26.10,KALO 131154Z 00000KT 3SM BR CLR M03/M05 A2993 RMK AO2 SLP146 T10331050 11011 21033 53003,M
ALO,2022-01-13 12:02,24.10,21.00,87.76,0.00,0.00,0.00,29.93,M,1.50,M,FEW,FEW,M,M,9000.00,11000.00,M,M,BR,M,M,M,M,M,M,24.10,KALO 131202Z 00000KT 1 1/2SM BR FEW090 FEW110 M04/M06 A2993 RMK AO2 T10441061,M
ALO,2022-01-13 12:20,24.10,21.00,87.76,340.00,4.00,0.00,29.94,M,3.00,M,FEW,FEW,M,M,8500.00,11000.00,M,M,BR,M,M,M,M,M,M,18.19,KALO 131220Z 34004KT 3SM BR FEW085 FEW110 M04/M06 A2994 RMK AO2 T10441061,M
ALO,2022-01-13 12:54,24.10,19.90,83.75,0.00,0.00,0.00,29.94,1014.80,6.00,M,CLR,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,24.10,KALO 131254Z 00000KT 6SM BR CLR M04/M07 A2994 RMK AO2 SLP148 T10441067,M
ALO,2022-01-13 13:20,25.00,21.00,84.53,0.00,0.00,0.00,29.94,M,1.75,M,CLR,M,M,M,M,M,M,M,BR,T,M,M,M,M,M,25.00,KALO 131320Z 00000KT 1 3/4SM BR CLR M04/M06 A2994 RMK AO2 I1000 T10391061,M
ALO,2022-01-13 13:30,24.10,19.90,83.75,0.00,0.00,0.00,29.94,M,0.25,M,CLR,M,M,M,M,M,M,M,FZFG,T,M,M,M,M,M,24.10,KALO 131330Z 00000KT 1/4SM R12/P6000FT FZFG CLR M04/M07 A2994 RMK AO2 I1000 T10441067,M
ALO,2022-01-13 13:40,25.00,21.00,84.53,0.00,0.00,0.00,29.93,M,0.50,M,CLR,M,M,M,M,M,M,M,FZFG,0.01,M,M,M,M,M,25.00,KALO 131340Z 00000KT 1/2SM R12/5500VP6000FT FZFG CLR M04/M06 A2993 RMK AO2 I1001 T10391061,M
ALO,2022-01-13 13:54,23.00,19.90,87.70,0.00,0.00,0.00,29.93,1014.70,0.50,M,CLR,M,M,M,M,M,M,M,FZFG,0.01,M,M,M,M,M,23.00,KALO 131354Z 00000KT 1/2SM R12/1600VP6000FT FZFG CLR M05/M07 A2993 RMK AO2 SLP147 I1001 T10501067,M
ALO,2022-01-13 14:08,24.10,21.00,87.76,0.00,0.00,0.00,29.94,M,0.25,M,CLR,M,M,M,M,M,M,M,FZFG,M,M,M,M,M,M,24.10,KALO 131408Z 00000KT 1/4SM R12/1800V4000FT FZFG CLR M04/M06 A2994 RMK AO2 T10441061,M
ALO,2022-01-13 14:21,24.10,21.00,87.76,0.00,0.00,0.00,29.94,M,1.50,M,CLR,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,24.10,KALO 131421Z 00000KT 1 1/2SM R12/3000VP6000FT BR CLR M04/M06 A2994 RMK AO2 T10441061,M
ALO,2022-01-13 14:23,24.10,21.00,87.76,0.00,0.00,0.00,29.94,M,3.00,M,CLR,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,24.10,KALO 131423Z 00000KT 3SM BR CLR M04/M06 A2994 RMK AO2 T10441061,M
ALO,2022-01-13 14:54,28.90,27.00,92.49,0.00,0.00,0.00,29.95,1015.30,6.00,M,CLR,M,M,M,M,M,M,M,BR,M,0.01,M,M,M,M,28.90,KALO 131454Z 00000KT 6SM BR CLR M02/M03 A2995 RMK AO2 SLP153 I3001 T10171028 53006,M
ALO,2022-01-13 15:54,35.10,30.90,84.49,0.00,0.00,0.00,29.97,1015.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.10,KALO 131554Z 00000KT 10SM CLR 02/M01 A2997 RMK AO2 SLP159 T00171006,M
ALO,2022-01-13 16:54,39.90,30.90,69.96,310.00,5.00,0.00,29.99,1016.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.78,KALO 131654Z 31005KT 10SM CLR 04/M01 A2999 RMK AO2 SLP165 T00441006,M
ALO,2022-01-13 17:54,43.00,32.00,64.88,340.00,7.00,0.00,29.98,1015.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,0.01,M,M,M,38.19,KALO 131754Z 34007KT 10SM CLR 06/00 A2998 RMK AO2 SLP159 I6001 T00610000 10061 21056 50009,M
ALO,2022-01-13 18:54,44.10,33.10,65.02,290.00,6.00,0.00,29.97,1015.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,40.10,KALO 131854Z 29006KT 10SM CLR 07/01 A2997 RMK AO2 SLP155 T00670006,M
ALO,2022-01-13 19:54,46.00,34.00,62.71,280.00,8.00,0.00,29.96,1015.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.36,KALO 131954Z 28008KT 10SM CLR 08/01 A2996 RMK AO2 SLP153 T00780011,M
ALO,2022-01-13 20:54,44.10,34.00,67.41,310.00,9.00,0.00,29.97,1015.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,38.56,KALO 132054Z 31009KT 10SM CLR 07/01 A2997 RMK AO2 SLP157 T00670011 55002,M
ALO,2022-01-13 21:54,42.10,34.00,72.78,310.00,10.00,0.00,29.99,1016.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.63,KALO 132154Z 31010KT 10SM CLR 06/01 A2999 RMK AO2 SLP164 T00560011,M
ALO,2022-01-13 22:54,37.90,32.00,79.08,320.00,13.00,0.00,30.01,1017.30,10.00,M,FEW,M,M,M,2200.00,M,M,M,M,M,M,M,M,M,M,29.13,KALO 132254Z 32013KT 10SM FEW022 03/00 A3001 RMK AO2 SLP173 T00330000,M
ALO,2022-01-13 23:06,37.90,30.90,75.64,330.00,10.00,0.00,30.02,M,10.00,M,BKN,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,30.37,KALO 132306Z 33010KT 10SM BKN020 03/M01 A3002 RMK AO2 T00331006,M
ALO,2022-01-13 23:37,36.00,30.00,78.60,320.00,15.00,0.00,30.04,M,10.00,M,OVC,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,25.97,KALO 132337Z 32015KT 10SM OVC014 02/M01 A3004 RMK AO2 T00221011,M
ALO,2022-01-13 23:54,35.10,30.00,81.46,330.00,11.00,0.00,30.05,1018.50,10.00,M,OVC,M,M,M,1200.00,M,M,M,M,M,M,M,M,M,M,26.38,KALO 132354Z 33011KT 10SM OVC012 02/M01 A3005 RMK AO2 SLP185 T00171011 10078 20017 53025,M
ALO,2022-01-14 00:54,35.10,30.00,81.46,350.00,8.00,0.00,30.06,1019.00,9.00,M,OVC,M,M,M,1300.00,M,M,M,M,M,M,M,M,M,M,27.93,KALO 140054Z 35008KT 9SM OVC013 02/M01 A3006 RMK AO2 SLP190 T00171011,M
ALO,2022-01-14 01:54,35.10,28.90,77.88,360.00,12.00,0.00,30.08,1019.60,8.00,M,OVC,M,M,M,1200.00,M,M,M,M,M,M,M,M,M,M,25.95,KALO 140154Z 36012KT 8SM OVC012 02/M02 A3008 RMK AO2 SLP196 T00171017,M
ALO,2022-01-14 02:42,33.10,28.00,81.30,20.00,12.00,0.00,30.08,M,7.00,M,OVC,M,M,M,900.00,M,M,M,M,M,M,M,M,M,M,23.40,KALO 140242Z AUTO 02012KT 7SM OVC009 01/M02 A3008 RMK AO2 T00061022,M
ALO,2022-01-14 02:54,33.10,28.00,81.30,360.00,11.00,0.00,30.08,1019.50,7.00,M,OVC,M,M,M,900.00,M,M,M,M,M,M,M,M,M,M,23.86,KALO 140254Z AUTO 36011KT 7SM OVC009 01/M02 A3008 RMK AO2 SLP195 T00061022 50009,M
ALO,2022-01-14 03:54,32.00,28.00,84.98,10.00,9.00,0.00,30.09,1019.90,9.00,M,OVC,M,M,M,900.00,M,M,M,M,M,M,M,M,M,M,23.51,KALO 140354Z AUTO 01009KT 9SM OVC009 00/M02 A3009 RMK AO2 SLP199 T00001022,M
ALO,2022-01-14 04:34,32.00,28.00,84.98,10.00,9.00,0.00,30.09,M,9.00,M,OVC,M,M,M,1000.00,M,M,M,M,M,M,M,M,M,M,23.51,KALO 140434Z AUTO 01009KT 9SM OVC010 00/M02 A3009 RMK AO2 T00001022,M
ALO,2022-01-14 04:54,33.10,28.00,81.30,40.00,9.00,0.00,30.08,1019.50,9.00,M,OVC,M,M,M,1000.00,M,M,M,M,M,M,M,M,M,M,24.88,KALO 140454Z AUTO 04009KT 9SM OVC010 01/M02 A3008 RMK AO2 SLP195 T00061022,M
ALO,2022-01-14 05:54,33.10,27.00,78.03,20.00,6.00,0.00,30.08,1019.40,10.00,M,OVC,M,M,M,1100.00,M,M,M,M,M,M,M,M,M,M,26.86,KALO 140554Z AUTO 02006KT 10SM OVC011 01/M03 A3008 RMK AO2 SLP194 T00061028 10017 20000 400781056 51002,M
ALO,2022-01-14 06:54,33.10,27.00,78.03,60.00,6.00,0.00,30.06,1018.60,10.00,M,OVC,M,M,M,1100.00,M,M,M,M,M,M,M,M,M,M,26.86,KALO 140654Z AUTO 06006KT 10SM OVC011 01/M03 A3006 RMK AO2 SLP186 T00061028,M
ALO,2022-01-14 07:54,33.10,27.00,78.03,0.00,0.00,0.00,30.07,1019.10,9.00,M,OVC,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,33.10,KALO 140754Z AUTO 00000KT 9SM OVC015 01/M03 A3007 RMK AO2 SLP191 T00061028,M
ALO,2022-01-14 08:54,32.00,28.00,84.98,10.00,3.00,0.00,30.07,1018.90,8.00,M,OVC,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,28.69,KALO 140854Z AUTO 01003KT 8SM OVC018 00/M02 A3007 RMK AO2 SLP189 T00001022 56005,M
ALO,2022-01-14 09:54,32.00,28.00,84.98,310.00,3.00,0.00,30.06,1018.90,9.00,M,OVC,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,28.69,KALO 140954Z AUTO 31003KT 9SM OVC017 00/M02 A3006 RMK AO2 SLP189 T00001022,M
ALO,2022-01-14 10:31,32.00,28.00,84.98,300.00,4.00,0.00,30.07,M,8.00,M,OVC,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,27.42,KALO 141031Z AUTO 30004KT 8SM OVC014 00/M02 A3007 RMK AO2 T00001022,M
ALO,2022-01-14 10:54,32.00,28.00,84.98,0.00,0.00,0.00,30.06,1018.80,8.00,M,OVC,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,32.00,KALO 141054Z AUTO 00000KT 8SM OVC014 00/M02 A3006 RMK AO2 SLP188 T00001022,M
ALO,2022-01-14 11:54,32.00,28.00,84.98,90.00,4.00,0.00,30.04,1018.10,7.00,M,FEW,OVC,M,M,1400.00,2100.00,M,M,M,M,M,M,M,M,M,27.42,KALO 141154Z 09004KT 7SM FEW014 OVC021 00/M02 A3004 RMK AO2 SLP181 T00001022 10006 20000 58010,M
ALO,2022-01-14 12:41,33.10,28.00,81.30,40.00,4.00,0.00,30.06,M,8.00,M,OVC,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,28.70,KALO 141241Z 04004KT 8SM OVC014 01/M02 A3006 RMK AO2 T00061022,M
ALO,2022-01-14 12:54,33.10,28.00,81.30,10.00,3.00,0.00,30.07,1019.10,8.00,M,OVC,M,M,M,1200.00,M,M,M,M,M,M,M,M,M,M,29.95,KALO 141254Z 01003KT 8SM OVC012 01/M02 A3007 RMK AO2 SLP191 T00061022,M
ALO,2022-01-14 13:54,33.10,28.90,84.36,60.00,4.00,T,30.08,1019.40,2.50,M,OVC,M,M,M,1100.00,M,M,M,-SN BR,M,M,M,M,M,M,28.70,KALO 141354Z 06004KT 2 1/2SM -SN BR OVC011 01/M02 A3008 RMK AO2 SNB42 SLP194 P0000 T00061017,M
ALO,2022-01-14 14:12,33.10,28.90,84.36,80.00,6.00,0.01,30.07,M,1.50,M,OVC,M,M,M,1100.00,M,M,M,-SN BR,M,M,M,M,M,M,26.86,KALO 141412Z 08006KT 1 1/2SM -SN BR OVC011 01/M02 A3007 RMK AO2 P0001 T00061017,M
ALO,2022-01-14 14:37,33.10,30.00,88.23,90.00,5.00,0.02,30.07,M,0.50,M,FEW,OVC,M,M,500.00,1100.00,M,M,SN FG,M,M,M,M,M,M,27.70,KALO 141437Z 09005KT 1/2SM R12/4500V5500FT SN FG FEW005 OVC011 01/M01 A3007 RMK AO2 P0002 T00061011,M
ALO,2022-01-14 14:54,33.10,30.00,88.23,100.00,7.00,0.03,30.07,1019.30,0.50,M,SCT,OVC,M,M,500.00,1000.00,M,M,SN FG,M,M,M,M,M,M,26.12,KALO 141454Z 10007KT 1/2SM R12/3500V4500FT SN FG SCT005 OVC010 01/M01 A3007 RMK AO2 SLP193 P0003 60003 T00061011 50011,M
ALO,2022-01-14 15:01,33.10,30.00,88.23,100.00,7.00,0.01,30.07,M,0.25,M,BKN,OVC,M,M,500.00,900.00,M,M,SN FG,M,M,M,M,M,M,26.12,KALO 141501Z 10007KT 1/4SM R12/3000V3500FT SN FG BKN005 OVC009 01/M01 A3007 RMK AO2 P0001 T00061011,M
ALO,2022-01-14 15:21,33.10,30.00,88.23,110.00,10.00,0.03,30.07,M,0.50,M,OVC,M,M,M,500.00,M,M,M,SN FG,M,M,M,M,M,M,24.35,KALO 141521Z 11010KT 1/2SM R12/3000V3500FT SN FG OVC005 01/M01 A3007 RMK AO2 P0003 T00061011,M
ALO,2022-01-14 15:54,34.00,30.90,88.27,110.00,12.00,0.06,30.08,1019.70,0.50,M,OVC,M,M,M,500.00,M,M,M,SN FG,M,M,M,M,M,M,24.55,KALO 141554Z 11012KT 1/2SM R12/3000V3500FT SN FG OVC005 01/M01 A3008 RMK AO2 SLP197 P0006 T00111006,M
ALO,2022-01-14 16:54,34.00,30.90,88.27,110.00,13.00,0.03,30.08,1019.50,0.50,M,OVC,M,M,M,600.00,M,M,M,SN FG,M,M,M,M,M,M,24.13,KALO 141654Z 11013KT 1/2SM R12/2800V3000FT SN FG OVC006 01/M01 A3008 RMK AO2 SLP195 P0003 T00111006,M
ALO,2022-01-14 17:44,28.90,26.10,89.12,100.00,17.00,0.03,30.07,M,0.75,23.00,SCT,OVC,M,M,700.00,1600.00,M,M,-SN BR,M,M,M,26.00,100.00,2022-01-14 17:06,16.01,KALO 141744Z 10017G23KT 3/4SM R12/4000VP6000FT -SN BR SCT007 OVC016 M02/M03 A3007 RMK AO2 PK WND 10026/1706 P0003 T10171033,M
ALO,2022-01-14 17:54,28.90,25.00,85.14,100.00,16.00,0.03,30.07,1019.20,1.00,24.00,SCT,OVC,M,M,700.00,1800.00,M,M,-SN BR,M,M,M,26.00,100.00,2022-01-14 17:06,16.38,KALO 141754Z 10016G24KT 1SM R12/6000VP6000FT -SN BR SCT007 OVC018 M02/M04 A3007 RMK AO2 PK WND 10026/1706 SLP192 P0003 60015 T10171039 10011 21017 58001,M
ALO,2022-01-14 18:45,28.00,24.10,85.08,90.00,16.00,0.01,30.07,M,0.75,22.00,SCT,OVC,M,M,1000.00,1600.00,M,M,-SN BR,M,M,M,26.00,90.00,2022-01-14 18:11,15.20,KALO 141845Z 09016G22KT 3/4SM R12/5000VP6000FT -SN BR SCT010 OVC016 M02/M04 A3007 RMK AO2 PK WND 09026/1811 P0001 T10221044,M
ALO,2022-01-14 18:54,28.00,24.10,85.08,80.00,13.00,0.01,30.07,1019.40,0.75,M,OVC,M,M,M,1300.00,M,M,M,-SN BR,M,M,M,26.00,90.00,2022-01-14 18:11,16.44,KALO 141854Z 08013KT 3/4SM R12/4500VP6000FT -SN BR OVC013 M02/M04 A3007 RMK AO2 PK WND 09026/1811 SLP194 P0001 T10221044,M
ALO,2022-01-14 19:08,28.00,24.10,85.08,90.00,13.00,0.01,30.08,M,0.50,M,SCT,BKN,OVC,M,800.00,1300.00,1700.00,M,-SN FZFG,M,M,M,M,M,M,16.44,KALO 141908Z 09013KT 1/2SM R12/3000VP6000FT -SN FZFG SCT008 BKN013 OVC017 M02/M04 A3008 RMK AO2 P0001 T10221044,M
ALO,2022-01-14 19:21,27.00,24.10,88.65,90.00,14.00,0.01,30.08,M,2.00,M,SCT,BKN,OVC,M,800.00,1300.00,2700.00,M,-SN BR,M,M,M,M,M,M,14.72,KALO 141921Z 09014KT 2SM -SN BR SCT008 BKN013 OVC027 M03/M04 A3008 RMK AO2 P0001 T10281044,M
ALO,2022-01-14 19:33,27.00,23.00,84.66,80.00,16.00,0.02,30.08,M,1.75,M,FEW,BKN,OVC,M,800.00,1300.00,2700.00,M,-SN BR,M,M,M,M,M,M,13.90,KALO 141933Z 08016KT 1 3/4SM -SN BR FEW008 BKN013 OVC027 M03/M05 A3008 RMK AO2 P0002 T10281050,M
ALO,2022-01-14 19:50,26.60,21.20,79.77,80.00,17.00,0.02,30.08,M,1.25,23.00,FEW,BKN,OVC,M,1000.00,1500.00,2100.00,M,-SN BR,M,M,M,M,M,M,13.00,KALO 141950Z 08017G23KT 1 1/4SM R12/6000VP6000FT -SN BR FEW010 BKN015 OVC021 M03/M06 A3008 RMK AO2 P0002,M
ALO,2022-01-14 19:54,26.10,21.90,83.89,90.00,15.00,0.02,30.08,1019.60,1.00,M,SCT,SCT,OVC,M,1000.00,1500.00,2100.00,M,-SN BR,M,M,M,M,M,M,13.13,KALO 141954Z 09015KT 1SM R12/4500VP6000FT -SN BR SCT010 SCT015 OVC021 M03/M06 A3008 RMK AO2 SLP196 P0002 T10331056,M
